"id","expversion","transform","expname","subject","ip","choice","submitted","event","name","value","time","condnum"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"53,29\",\"2770\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"54,29\",\"2859\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"55,29\",\"2872\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"57,29\",\"2874\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"60,29\",\"2882\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"64,29\",\"2890\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"68,29\",\"2898\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"72,30\",\"2906\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"79,30\",\"2914\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"84,31\",\"2922\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"88,32\",\"2930\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"91,32\",\"2938\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"95,33\",\"2946\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c1\",\"98,33\",\"2954\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"c1\",\"out\",\"2963\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"c1\",\"\",\"2996\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"c2\",\"156 ; 156\",\"2996\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"1,34\",\"2997\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"3,34\",\"3011\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"4,34\",\"3026\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"5,34\",\"3034\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"7,34\",\"3042\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"8,34\",\"3050\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"10,34\",\"3058\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"11,34\",\"3178\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"13,34\",\"3186\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"14,34\",\"3194\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"15,34\",\"3202\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"18,34\",\"3210\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"22,34\",\"3218\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"25,34\",\"3227\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"27,33\",\"3234\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"31,33\",\"3248\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"34,33\",\"3251\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"38,32\",\"3258\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"41,32\",\"3266\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"44,32\",\"3274\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"47,31\",\"3282\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"47,30\",\"3290\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"49,29\",\"3298\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"50,28\",\"3306\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"52,26\",\"3314\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"54,24\",\"3323\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"56,22\",\"3330\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"57,20\",\"3344\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"60,18\",\"3346\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"62,14\",\"3354\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"65,9\",\"3362\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"68,6\",\"3370\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"70,1\",\"3378\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"c2\",\"out\",\"3387\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"c2\",\"\",\"3405\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"b2\",\"0 ; 156\",\"3405\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"74,49\",\"3406\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"74,48\",\"3414\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"76,47\",\"3420\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"76,46\",\"3428\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"78,45\",\"3435\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"79,45\",\"3450\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"80,44\",\"3458\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"81,44\",\"3466\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"90,42\",\"3509\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"b2\",\"95,42\",\"3515\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"b2\",\"out\",\"3522\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"btn3\",\"Strategie 3\",\"3651\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"btn3\",\"Strategie 3\",\"3668\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"99,25\",\"3676\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"96,27\",\"3686\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"95,27\",\"3695\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"95,28\",\"3698\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"94,28\",\"3706\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"95,28\",\"3810\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mousemove\",\"c2\",\"97,28\",\"3818\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"c2\",\"out\",\"3826\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseover\",\"btn3\",\"Strategie 3\",\"3847\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""onclick\",\"btn3\",\"Strategie 3\",\"3995\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""mouseout\",\"btn3\",\"Strategie 3\",\"4171\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""fertig\",\"fertig\",\"fertig\",\"4355\","-1"
"25","","","4_3x3_2.php","","84.44.242.245","btn3","2014-10-06 13:42:51",""submit\",\"erwartung\",\"156\",\"5731\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""onload\",\"body\",\"body\",\"31\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""subject\",\"random\",\"0\",\"39\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""order\",\"col\",\"0_1_2\",\"39\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""order\",\"row\",\"0_1_2\",\"39\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""events\",\"open_close\",\"1_1\",\"39\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"btn1\",\"Strategie 1\",\"247\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"btn1\",\"Strategie 1\",\"257\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a2\",\"98,47.279998779296875\",\"743\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a2\",\"0 ; 156\",\"747\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a2\",\"55,42.279998779296875\",\"756\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a2\",\"21,40.279998779296875\",\"766\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"a2\",\"out\",\"778\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"91,40.279998779296875\",\"792\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a2\",\"\",\"796\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a1\",\"104 ; 312\",\"796\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"81,40.279998779296875\",\"805\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"77,39.279998779296875\",\"815\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"74,38.279998779296875\",\"826\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"73,38.279998779296875\",\"1116\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"72,38.279998779296875\",\"1141\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"71,38.279998779296875\",\"1165\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"66,39.279998779296875\",\"1177\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"59,41.279998779296875\",\"1189\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"48,42.279998779296875\",\"1201\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"36,42.279998779296875\",\"1214\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"22,42.279998779296875\",\"1225\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a1\",\"7,41.279998779296875\",\"1237\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"a1\",\"out\",\"1250\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"87,38.279998779296875\",\"1262\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a1\",\"\",\"1263\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a0\",\"208 ; 208\",\"1263\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"75,38.279998779296875\",\"1275\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"64,38.279998779296875\",\"1286\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"56,38.279998779296875\",\"1298\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"50,38.279998779296875\",\"1310\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"48,38.279998779296875\",\"1323\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,38.279998779296875\",\"1335\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,39.279998779296875\",\"1432\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,41.279998779296875\",\"1444\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,42.279998779296875\",\"1455\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,45.279998779296875\",\"1469\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"a0\",\"47,48.279998779296875\",\"1481\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"a0\",\"out\",\"1494\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"47,5.279999732971191\",\"1506\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"a0\",\"\",\"1510\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"b0\",\"312 ; 104\",\"1511\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"47,15.279999732971191\",\"1521\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"48,25.279998779296875\",\"1530\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"49,34.279998779296875\",\"1541\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"49,39.279998779296875\",\"1553\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"50,44.279998779296875\",\"1564\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"50,47.279998779296875\",\"1577\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b0\",\"51,49.279998779296875\",\"1589\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"b0\",\"out\",\"1603\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"56,0.2800000011920929\",\"1748\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"b0\",\"\",\"1752\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"c0\",\"156 ; 0\",\"1753\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"58,3.2799999713897705\",\"1767\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"62,7.279999732971191\",\"1772\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"65,9.279999732971191\",\"1782\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"68,12.279999732971191\",\"1795\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"71,15.279999732971191\",\"1809\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"75,18.279998779296875\",\"1820\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"78,21.279998779296875\",\"1836\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"82,21.279998779296875\",\"1845\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"86,23.279998779296875\",\"1856\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"91,23.279998779296875\",\"1867\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c0\",\"97,23.279998779296875\",\"1880\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"c0\",\"out\",\"1894\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"0,21.279998779296875\",\"1897\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"c0\",\"\",\"1901\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"c1\",\"156 ; 0\",\"1902\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"10,18.279998779296875\",\"1913\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"19,13.279999732971191\",\"1916\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"27,10.279999732971191\",\"1928\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"36,7.279999732971191\",\"1940\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"43,5.279999732971191\",\"1952\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"50,4.279999732971191\",\"1965\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"54,4.279999732971191\",\"1977\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"57,4.279999732971191\",\"1989\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"59,4.279999732971191\",\"2001\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"c1\",\"60,4.279999732971191\",\"2013\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"c1\",\"out\",\"2076\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,49.279998779296875\",\"2079\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"c1\",\"\",\"2082\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"b1\",\"0 ; 0\",\"2083\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,40.279998779296875\",\"2095\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,34.279998779296875\",\"2098\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,32.279998779296875\",\"2110\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,31.279998779296875\",\"2122\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,30.279998779296875\",\"2134\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,29.279998779296875\",\"2147\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"60,28.279998779296875\",\"2317\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"62,28.279998779296875\",\"2328\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"64,27.279998779296875\",\"2340\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"68,26.279998779296875\",\"2352\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"71,23.279998779296875\",\"2364\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"76,20.279998779296875\",\"2377\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"82,17.279998779296875\",\"2389\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"88,15.279999732971191\",\"2401\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b1\",\"95,15.279999732971191\",\"2414\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseout\",\"b1\",\"out\",\"2427\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mousemove\",\"b2\",\"3,15.279999732971191\",\"2438\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"b1\",\"\",\"2441\","-1"
"53","","","4_3x3_2.php","","95.91.242.26","btn2","2014-10-06 14:19:04",""mouseover\",\"b2\",\"0 ; 156\",\"2442\","-1"
